,text,task_1,Hate,c_text,dale_chall,bad_words,num_words,all_caps,emoji,capitals,total_length,caps_vs_length,num_unique_words,words_vs_unique,num_urls,!,?
2171,"#IndiaCovidCrisis  Caused by terrible leadership.  Modi is undermining Indiaâs constitution, disregarding scientists, his health minister says cow urine could cure Covid!  Too bad innocent people are paying the price of political incompetence and hubris... https://t.co/kR1VIwqdQ8",HOF,1,caused by terrible leadership modi is undermining indias constitution disregarding scientists his health minister says cow urine could cure covid too bad innocent people are paying the price of political incompetence and hubris,15.75,1,35,0.0,0.0,12,282,0.0425531914893617,35,1.0,1,0.02857142857142857,0.0
2172,"@auxtin_ilu @kinghills42 @Ekitipikin Twat ....go and meet her face to face insult her keyboard warrior yenyenyen... She's in her multi-millions made for life, dey here dey cry cut one... Bye sissy",HOF,1,that go and meet her face to face insult her keyboard warrior yenyenyen she is in her multi millions made for life dey here dey cry cut one bye sissy,9.5,2,31,0.0,0.0,4,196,0.02040816326530612,27,0.8709677419354839,0,0.0,0.0
2173,"I'm on the verge of my tears, final year students are going to serve on the place of our precious doctors-we lost in this black period. What have we made our country? This literally shatters me.  #IndiaCovidCrisis #PMCaresFunds #PMModi #CovidIndia #COVID19 #AmitShah #Government",NOT,0,i'm on the verge of my tears final year students are going to serve on the place of our precious doctors we lost in this black period what have we made our country this literally shatters me,9.85,1,43,0.023255813953488372,0.0,23,278,0.08273381294964029,39,0.9069767441860465,0,0.0,0.023255813953488372
2174,"@narendramodi #Resign_PM_Modi India deserves someone much better than you , India is in this situation because of your incompetance , shame on BJP and NDA , now no one is going to trust this lair political party who ruined everything and coz of you people",HOF,1,india deserves someone much better than you india is in this situation because of your incompetence shame on bjp and nda now no one is going to trust this lair political party who ruined everything and col of you people,10.23,0,45,0.044444444444444446,0.0,12,255,0.047058823529411764,37,0.8222222222222222,0,0.0,0.0
2175,@Mukhtar_iam @662Maz I block nasty folk like him out of the gate. Means I can snipe their comments and leave love messages in their threads.  No interest in communicating with him - his mindsets are ten a penny - but I like to illustrate what a creepy shitbag I think he is from time to time. https://t.co/SDMF3ckLrW,NOT,0,i block nasty folk like him out of the gate means i can snipe their comments and leave love messages in their threads no interest in communicating with him his mindset are ten a penny but i like to illustrate what a creepy shitbag i think he is from time to time,9.88,1,57,0.07017543859649122,0.0,14,316,0.04430379746835443,47,0.8245614035087719,1,0.0,0.0
2176,@ciaran_s21 @james_e1der Hate to be a boring cunt but you can't sweat out alcohol. What you were in fact doing is dehydrating your body more than what it already was after drinking alcohol therefor making your body/brain struggle to function due to lack,NOT,0,hate to be a boring count but you cannot sweat out alcohol what you were in fact doing is dehydrating your body more than what it already was after drinking alcohol therefore making your body/brain struggle to function due to lack,9.11,1,43,0.0,0.0,2,253,0.007905138339920948,39,0.9069767441860465,0,0.0,0.0
2177,@narendramodi @PMOIndia @AmitShah @rashtrapatibhvn Respected members I and my family members cancelled all our programs at the time of elections and voted for you people Now i feel I did wrongWB is burning and Mamata is taking oath #BengalBurning #PresidentsRuleinBengal,NOT,0,respected members i and my family members cancelled all our programs at the time of elections and voted for you people now i feel i did wrongwb is burning and mamata is taking oath,11.94,0,40,0.05,0.0,18,270,0.06666666666666667,35,0.875,0,0.0,0.0
2178,"@amitmalviya has led center to push harder to improve the health infrastructure, while the states kept on w/ their agenda shamelessly!  #Kejriwal_Exposed  #IndiaCovidCrisis",NOT,0,has led center to push harder to improve the health infrastructure while the states kept on w/ their agenda shamelessly,10.27,1,23,0.0,0.0,5,172,0.029069767441860465,21,0.9130434782608695,0,0.043478260869565216,0.0
2179,"The enormity of the situation back home is too painful to ignore or not be aware of. Here's a fundraiser, I've started to help people in some way. #IndiaCovidCrisis   Help India Survive COVID-19 https://t.co/T5oDwFmWMi",NOT,0,the enormity of the situation back home is too painful to ignore or not be aware of here's a fundraiser i've started to help people in some way help india survive covid 19,11.45,0,34,0.029411764705882353,0.0,19,218,0.0871559633027523,33,0.9705882352941176,1,0.0,0.0
2180,@CharuPragya @realshooterdadi #CKMKB  #chinesevirus #wuhanvirus #labmadevirus #chinamadevirus #shameonyouchina coz of u we have lost our loving dadi Ji!!! 🙏🙏,NOT,0,col of u we have lost our loving dad ji folded handsfolded hands,15.38,0,19,0.05263157894736842,0.10526315789473684,8,157,0.050955414012738856,19,1.0,0,0.15789473684210525,0.0
2181,I don’t care if this upsets people but Muslims are treated vastly different than other Americans and that is just a sad fact #Equality #Truth #Muslim #America #Islamophobia,NOT,0,i dont care if this upsets people but muslims are treated vastly different than other americans and that is just a sad fact,10.1,0,28,0.03571428571428571,0.0,8,172,0.046511627906976744,28,1.0,0,0.0,0.0
2182,"@dave_bennett85 As much as I love giving yous shit on here, it couldnt be more true.",NOT,0,as much as i love giving you shit on here it couldnt be more true,8.38,1,16,0.0625,0.0,2,84,0.023809523809523808,16,1.0,0,0.0,0.0
2183,@republic Please understand by now that power and money can't save lives but good karma can. Please repent and take responsibility. Where is your salary payer. #ResignModi #,NOT,0,please understand by now that power and money cannot save lives but good karma can please recent and take responsibility where is your salary payer,8.18,0,28,0.0,0.0,5,173,0.028901734104046242,26,0.9285714285714286,0,0.0,0.0
2184,@rjsports1 @sterling7 @England Full kit wanker,HOF,1,full kit banker,17.09,1,6,0.0,0.0,2,46,0.043478260869565216,6,1.0,0,0.0,0.0
2185,"@kgopotsoradebe Cheating, is when u fuck the dick that doesn't belong to u.",HOF,1,cheating is when u fuck the dick that does not belong to u,10.35,2,13,0.0,0.0,1,75,0.013333333333333334,13,1.0,0,0.0,0.0
2186,@vinodkapri Total people vaccinated:  First 7 days of month (01-07 Apr 21): 2.50 crore  Last 7 days of month (24-30 Apr 21): 1.66 crore  The drastic reduction in the numbers of people getting vaccinated is only due to shortage of vaccine.  It is utter failure of Modi govt.  #ResignModi,HOF,1,total people vaccinated first days of month (01 07 apr ) crore last days of month (24 30 apr ) crore the drastic reduction in the numbers of people getting vaccinated is only due to shortage of vaccine it is utter failure of modi govt,14.45,1,49,0.0,0.0,10,286,0.03496503496503497,37,0.7551020408163265,0,0.0,0.0
2187,"Math ho ya life, we all are ruined by ""X and LOG"" . . ... . .. ..... . ..  .. #Essay #Mumbai #quotes #ExitPolls #YouTube #IStandWithShaileshYadav #Oxygen #FridayFeeling #ZIMvPAK #COVID19India #ChandroTomar #ModiKaVaccineJumla",NOT,0,"math ho ya life we all are ruined by ""x and log""",15.35,1,33,0.06060606060606061,0.0,37,225,0.16444444444444445,28,0.8484848484848485,0,0.0,0.0
2188,I would of said fuck off if they approached MY gay boat ðŸ–•ðŸ˜‚ https://t.co/Z4dAIreeJA,HOF,1,i would of said fuck off if they approached my gay boat,12.23,2,14,0.14285714285714285,0.0,10,88,0.11363636363636363,14,1.0,1,0.0,0.0
2189,"#ModiFailsIndia #ResignModi India's Covid vaccine shortage: The desperate wait gets longer. Exported 6cr vaccines to enhance his image. Worse, vaccine stocks in the country have nearly dried up, and no-one is sure when more will arrive. Incompetent PM. #WhereAreVaccines ? https://t.co/1cYupKJW6L",HOF,1,india's covid vaccine shortage the desperate wait gets longer exported cr vaccines to enhance his image worse vaccine stocks in the country have nearly dried up and no one is sure when more will arrive incompetent pm,12.82,0,41,0.024390243902439025,0.0,21,296,0.07094594594594594,40,0.975609756097561,1,0.0,0.024390243902439025
2190,What up? Got my first jab this morning. The @NHSuk nurse had a velvet touch that I didnâ€™t feel a prick on my skin. Then I ran back home getting a 12Km in the can in case I feel shitty later today. Next one in July. Letâ€™s beat this bitch! #CovidVaccine #aztrazeneca #GetVaccinated https://t.co/8lUs3Uk9em,NOT,0,what up got my first jab this morning the nurse had a velvet touch that i didntrade mark feel a price on my skin then i ran back home getting a km in the can in case i feel shitty later today next one in july lettrade marks beat this bitch,8.85,2,54,0.05555555555555555,0.0,20,307,0.06514657980456026,45,0.8333333333333334,1,0.018518518518518517,0.018518518518518517
2191,The images from the #IndiaCovidCrisis are real. Brazil’s crisis has been real. Canada is struggling. México has been a mess. We are not safe until everyone is safe. Get over yourselves and #getyourvaccine,NOT,0,the images from the are real brazil crisis has been real canada is struggling xico has been a mess we are not safe until everyone is safe get over yourselves and,7.74,0,33,0.0,0.0,9,204,0.04411764705882353,28,0.8484848484848485,0,0.0,0.0
2192,"@Dev_Fadnavis We progressive people are more worried for medical emergency that has happened in country. We want bjp to be washed away from country as modi made disaster is been suffered by all of us. Especially hindus too. This is bjp made politics, delhi kaand koi nahi bhula. #ResignModi",HOF,1,we progressive people are more worried for medical emergency that has happened in country we want bjp to be washed away from country as modi made disaster is been suffered by all of us especially hindu too this is bjp made politics delhi kaand koi nazi bhula,10.69,0,49,0.0,0.0,8,290,0.027586206896551724,45,0.9183673469387755,0,0.0,0.0
2193,#UPDATE : Shame on CCP media !  Captions on the picture read “Lighting a Fire in China VS Lighting a Fire in India”  #wuhanvirus #chinesevirus https://t.co/9iBoRHjmQ5,HOF,1,shame on ccp media captions on the picture read lighting a fire in china vs lighting a fire in india,13.38,1,26,0.11538461538461539,0.0,23,166,0.13855421686746988,22,0.8461538461538461,1,0.038461538461538464,0.0
2194,Well that uncontrolled falling rocket launched by china made up for the post mocking cremation of deased #wuhanvirus victims in India. It reads how china uses fire Vs how India uses fire. Karma is a bitch motherfuckers 😆 https://t.co/o85xAhr0qT,HOF,1,well that uncontrolled falling rocket launched by china made up for the post mocking cremation of ceased victims in india it reads how china uses fire vs how india uses fire karma is a bitch motherfuckers smiling face with open mouth & closed eyes,11.97,3,39,0.0,0.02564102564102564,8,244,0.03278688524590164,36,0.9230769230769231,1,0.0,0.0
2195,"â€œHundreds of thousands of us will die, unnecessarily, if you donâ€™t go. So, go now. Jhola utha ke.â€ ~ Arundhati Roy #ResignModi #Resign_PM_Modi https://t.co/0nVQLu0nHD",HOF,1,hundreds of thousands of us will die unnecessarily if you dontrade mark go so go now jhola tha ke ~ arundhati roy,15.0,0,24,0.0,0.0,16,172,0.09302325581395349,23,0.9583333333333334,1,0.0,0.0
2196,"@MADIBAX2 @violenceoflagos @SaharaReporters U son of a bitch, sons of bitches",HOF,1,u son of a bitch sons of pitches,14.23,1,11,0.18181818181818182,0.0,10,77,0.12987012987012986,10,0.9090909090909091,0,0.0,0.0
2197,@BJP4India @BJP4Karnataka is doing all thing to ruin BJP's image. When lockdown in force these people are protesting. Shame on them. Touching new low everyday #BengalBurning #BengalViolence https://t.co/cFDgRQZqRa,HOF,1,is doing all thing to ruin bjp's image when lockdown in force these people are protesting shame on them touching new low everyday,13.01,0,28,0.0,0.0,24,213,0.11267605633802817,28,1.0,1,0.0,0.0
2198,"Got another news, my father's friend died due to delayed oxygen delivery 😔🙏 unka poora parisar +ve ho gya hai, Why God Why, why are you so cruel💔  R. I. P Suresh Uncle 🥺  Everyone please be safe from #COVIDSecondWave #IndiaChoked  #IndianLivesMatter #IndiaCovidCrisis #Corona",NOT,0,got another news my father's friend died due to delayed oxygen delivery pensive facefolded hands una poor parisar +ve ho ga hai why god why why are you so cruelbroken heart r i p suresh uncle everyone please be safe from,11.19,3,44,0.06818181818181818,0.045454545454545456,26,275,0.09454545454545454,44,1.0,0,0.0,0.0
2199,He did it. The son of a bitch did it. Congratulations @tomdelonge ððððð https://t.co/3hKOYRc1y3,NOT,0,he did it the son of a bitch did it congratulations,12.89,1,14,0.0,0.0,7,110,0.06363636363636363,12,0.8571428571428571,1,0.0,0.0
2200,@andysixone Proper wanker,HOF,1,proper banker,14.31,1,3,0.0,0.0,1,25,0.04,3,1.0,0,0.0,0.0
2201,"@ShekharGupta Nobody would be called to account because ""dallal"" journalists like you are sold out &amp; don't even have the guts to name the person responsible for the COVID crisis in India. #ModiKaVaccineJumla",HOF,1,"nobody would be called to account because ""dallas"" journalists like you are sold out &amp do not even have the guts to name the person responsible for the covid crisis in india",10.54,0,33,0.030303030303030304,0.0,13,211,0.061611374407582936,30,0.9090909090909091,0,0.0,0.0
2202,lemon demon fnf is so dumb and ugly motherfucker you are a lemon and you're fucking BALD I hate you,HOF,1,lemon demon ff is so dumb and ugly motherfucker you are a lemon and you are fucking bald i hate you,8.58,5,20,0.1,0.0,5,99,0.050505050505050504,17,0.85,0,0.0,0.0
2203,@szvan @nicoleintrovert Woman you are a fucking nut job. You see me trying to be nice to the woman and make sure she knows I have no ill will and you have to come in and shit all over it. Nice you a piece of work.,HOF,1,woman you are a fucking nut job you see me trying to be nice to the woman and make sure she knows i have no ill will and you have to come in and shit all over it nice you a piece of work,6.45,2,46,0.021739130434782608,0.0,4,213,0.018779342723004695,38,0.8260869565217391,0,0.0,0.0
2204,@narendramodi @MamataOfficial Pls get retired we don't need you any more neither you can save people life from corona nor lives of innocent BJP workers in Bengal .#ResignModi,NOT,0,pls get retired we do not need you any more neither you can save people life from corona nor lives of innocent bjp workers in bengal,10.66,0,28,0.03571428571428571,0.0,9,174,0.05172413793103448,27,0.9642857142857143,0,0.0,0.0
2205,Death Sorry Grievance have become regular visitors .  #CKMKB  #ChineseVirus,NOT,0,death sorry grievance have become regular visitors,12.86,1,10,0.1,0.0,10,75,0.13333333333333333,10,1.0,0,0.0,0.0
2206,@rssurjewala @INCIndia Moral responsibility is felt by people who have moral values ! We talking about evil people here . Get them down and jail them #ResignPMmodi,HOF,1,moral responsibility is felt by people who have moral values we talking about evil people here get them down and jail them,8.47,0,27,0.0,0.0,10,163,0.06134969325153374,25,0.9259259259259259,0,0.037037037037037035,0.0
2207,R.I.P that pussy,HOF,1,r i p that pussy,14.31,1,3,0.3333333333333333,0.0,3,16,0.1875,3,1.0,0,0.0,0.0
2208,"#ResignPMmodi  When Religion , personal faith of a individual , when this personal faith became a major deciding factor for electing a government , We can see now how we are suffering ... Painful to see our India suffering like this....",NOT,0,when religion personal faith of a individual when this personal faith became a major deciding factor for electing a government we can see now how we are suffering painful to see our india suffering like this,8.39,1,41,0.0,0.0,8,236,0.03389830508474576,33,0.8048780487804879,0,0.0,0.0
2209,@pbhushan1 #ResignModi..What should've done for this govt to be opposed Nothing ..not even the farmers strike has moved this Evil Modi,HOF,1,what should have done for this govt to be opposed nothing not even the farmers strike has moved this evil modi,11.45,0,21,0.0,0.0,6,134,0.04477611940298507,20,0.9523809523809523,0,0.0,0.0
2210,Says the killer of her own people for political hatred! #BengalBurning https://t.co/tEDgJ008RD,NOT,0,says the killer of her own people for political hatred,16.07,1,12,0.0,0.0,8,94,0.0851063829787234,12,1.0,1,0.08333333333333333,0.0
2211,Rah a year has nearly gone past and u already licking another asshole 🌝,HOF,1,rah a year has nearly gone past and u already linking another asshole full moon with face,8.84,1,14,0.0,0.0,1,71,0.014084507042253521,14,1.0,0,0.0,0.0
2212,@HemantSorenJMM I also expect the same from this horrified CM of Jharkahand.. giving him some important tips to control the horrible situation due to #ChineseVirus by the PM of the country.. this bafoon @HemantSorenJMM totally failed to understand the con,HOF,1,i also expect the same from this horrified cm of jharkhand giving him some important tips to control the horrible situation due to by the pm of the country this bafoon totally failed to understand the con,11.15,1,40,0.075,0.0,18,255,0.07058823529411765,31,0.775,0,0.0,0.0
2213,Little dick shouldnâ€™t come with a headache...my head already hurt from sucking it.,HOF,1,little dick shouldntrade mark come with a headache my head already hurt from sucking it,9.14,1,13,0.0,0.0,1,84,0.011904761904761904,13,1.0,0,0.0,0.0
2214,@AbeFace @ROWTHAPRODUCT @Dave8588154311 You two - back on track! We’re talking to the routing number. For fuck sake.,HOF,1,you two back on track were talking to the routing number for fuck sake,11.35,1,18,0.05555555555555555,0.0,19,116,0.16379310344827586,18,1.0,0,0.05555555555555555,0.0
2215,"A two term absolute majority government cannot even save their own karyakartas. They are being raped, slaughtered, burnt alive in GENOCIDE of West Bengal. Their only fault was that they didn't know they are supporting a party of cowards. #SpinlessBJP #CruelMamata #BengalBurning",HOF,1,a two term absolute majority government cannot even save their own karyakartas they are being raped slaughtered burnt alive in genocide of west bengal their only fault was that they did not know they are supporting a party of towards,9.22,0,42,0.047619047619047616,0.0,21,278,0.07553956834532374,39,0.9285714285714286,0,0.0,0.0
2216,"@dwnews Human Being harshly criticized USA as the most selfish country , has no respect to human right... hoarding vaccines. Disregard SERUM CEO appeal refused to lift vaccine raw material export to India for weeks #IndiaCovidCrisis",HOF,1,human being harshly criticized usa as the most selfish country has no respect to human right hoarding vaccines disregard serum ceo appeal refused to lift vaccine raw material export to india for weeks,13.08,0,36,0.08333333333333333,0.0,18,232,0.07758620689655173,34,0.9444444444444444,0,0.0,0.0
2217,get this bloody burger off my head before I stab a bitch,HOF,1,get this bloody burger off my head before i stab a bitch,9.5,2,12,0.08333333333333333,0.0,1,56,0.017857142857142856,12,1.0,0,0.0,0.0
2218,"@PMOIndia @narendramodi  u are worthless ,because of you people are dying out there and you don't u even care.there is nothing in hospitals not even beds and oxygen cylinders basic things are not even  available shame on u #ModiMadeDisaster #ResignModi  #ModiFailsIndia",HOF,1,u are worthless because of you people are dying out there and you do not u even care there is nothing in hospitals not even beds and oxygen cylinders basic things are not even available shame on u,11.06,0,41,0.0,0.0,12,269,0.04460966542750929,32,0.7804878048780488,0,0.0,0.0
2219,"Just watched @clarissaward CNN report on #IndiaCovidCrisis. Genuinely horrified at the devastation of lives, no oxygen, minimum medical staff to breaking point &amp; so much preventable pain &amp; loss  It's depraved indifference to life &amp; criminal negligence by Indian Govt #ModiResign https://t.co/Gc3dnmTUfQ",NOT,0,just watched cnn report on genuinely horrified at the devastation of lives no oxygen minimum medical staff to breaking point &amp so much preventable pain &amp loss it is deprived indifference to life &amp criminal negligence by indian govt,13.7,1,42,0.023809523809523808,0.0,17,314,0.054140127388535034,39,0.9285714285714286,1,0.0,0.0
2220,"@lIJCThorntonll Here's hoping that little shitbag gets arrested. I got arrested for ""threatening"" when I didn't even make a direct threat, and our law system is fubar if crap like this keeps sliding.",HOF,1,"here's hoping that little shitbag gets arrested i got arrested for ""threatening"" when i did not even make a direct threat and our law system is fubar if crap like this keeps sliding",10.2,2,33,0.06060606060606061,0.0,7,199,0.035175879396984924,32,0.9696969696969697,0,0.0,0.0
2221,"@varddhan @narendramodi People are crying because of Mr Modi , it's because of Modi that people are loosing their loved ones , international media and international experts believe he is responsible for all this , Shame on people who support such petty p",HOF,1,people are crying because of mr modi it is because of modi that people are looking their loved ones international media and international experts believe he is responsible for all this shame on people who support such petty p,11.54,0,43,0.0,0.0,5,254,0.01968503937007874,35,0.813953488372093,0,0.0,0.0
2222,"Just letting him rest there for a moment while splaying his hands on ZZSs hips to feel every minute twitch. Then he starts to move his head, up and down, slowly and teasingly. He circles his tongue around the soft head of ZZSs dick and the other moans above him.",HOF,1,just letting him rest there for a moment while playing his hands on zzss hips to feel every minute twitch then he starts to move his head up and down slowly and teasingly he circles his tongue around the soft head of zzss dick and the other means above him,7.62,2,50,0.0,0.0,9,262,0.03435114503816794,43,0.86,0,0.0,0.0
2223,@CHLOESCLAYTON my childhood (YES TWO OF THEM ARE PONIES FUCK OFF) https://t.co/waSKYiTEuy,HOF,1,my childhood (yes two of them are ponies fuck off),12.13,1,12,0.75,0.0,46,89,0.5168539325842697,12,1.0,1,0.0,0.0
2224,@CNN @cnni @clarissaward Take note. Your racist coverage of the events in India exposes your hypocrisy. You would never do the kind of filming in the US or UK as you are doing in India. Shameful. #racism #racist #cnn #India #IndiaCovidCrisis #IndiaFigh,HOF,1,take note your racist coverage of the events in india exposes your hypocrisy you would never do the kind of filming in the us or uk as you are doing in india shameful,10.17,2,42,0.07142857142857142,0.0,19,252,0.07539682539682539,37,0.8809523809523809,0,0.0,0.0
2225,"@iamkverma Like an educated (Retd. Colonel) is fighting with me, over my hashtag that I had tweeted #ModiMadeDisaster #ModiKaVaccineJumla #ModiFailsIndia",NOT,0,like an educated (red colonel) is fighting with me over my hashtag that i had tweeted,12.03,0,20,0.05,0.0,14,153,0.0915032679738562,20,1.0,0,0.0,0.0
2226,@TheIshikawaRin You wonâ€™t. But some random asshole will.,HOF,1,you wontrade mark but some random asshole will,13.7,1,8,0.0,0.0,5,58,0.08620689655172414,8,1.0,0,0.0,0.0
2227,@awwhalenawl Lower Missouri does NOT! I was almost stuck in St. Louis once on a work trip for 1.5 feet of snow. The damn city was shut down bruh lol,HOF,1,lower missouri does not i was almost stuck in st louis once on a work trip for feet of snow the damn city was shut down brush lol,9.27,1,30,0.06666666666666667,0.0,9,148,0.060810810810810814,29,0.9666666666666667,0,0.03333333333333333,0.0
2228,"The brackets that he uses for ""(still)"" is scary though.  #BengalBurning  #spinelessmodi  #IsupportModi  #SwaraBhasker  #Mr.Modi https://t.co/aAvA3EAHeF",NOT,0,"the brackets that he uses for ""(still)"" is scary though modi",17.26,0,16,0.0,0.0,15,152,0.09868421052631579,16,1.0,1,0.0,0.0
2229,"None of the regional media or national media is showing this horrible inhuman incident , why are we not talking about this? why so much pin drop silence?   #JusticeForSaswati #JusticeForSaswatiJana     #Bengalisburning #BengalViolence #BengalBurning @AskAnshul @swati_gs https://t.co/w5zVf1FPoB",NOT,0,none of the regional media or national media is showing this horrible inhuman incident why are we not talking about this why so much pin drop silence,13.94,0,36,0.0,0.0,19,294,0.06462585034013606,34,0.9444444444444444,1,0.0,0.05555555555555555
2230,@Bigsmok40872378 @2600Nerd He called me a whore! Heâs male Iâm a female and a male calls a woman a slur like that itâs sexist!! And he has no rights to defend himself at all !,HOF,1,he called me a whore hes male im a female and a male calls a woman a slur like that its sexist and he has no rights to defend himself at all,10.7,0,35,0.0,0.0,6,181,0.03314917127071823,30,0.8571428571428571,0,0.11428571428571428,0.0
2231,@spencer_hooker &amp;00,NOT,0,&amp 00,27.42,0,2,0.0,0.0,0,23,0.0,2,1.0,0,0.0,0.0
2232,Absolute twat https://t.co/jKVeQKnDqZ,NOT,0,absolute that,35.37,1,3,0.0,0.0,7,37,0.1891891891891892,3,1.0,1,0.0,0.0
2233,@piersmorgan is still a monumental wanker....of that there is no doubt. https://t.co/rIunEnmoCE,HOF,1,is still a monumental banker of that there is no doubt,14.76,0,12,0.0,0.0,4,95,0.042105263157894736,11,0.9166666666666666,1,0.0,0.0
2234,@taeapoIogist i will in me bollocks,HOF,1,i will in me bollocks,9.2,1,6,0.0,0.0,1,35,0.02857142857142857,6,1.0,0,0.0,0.0
2235,@GucciGangSn6wz @eJayR6 yes fucker,HOF,1,yes tucker,15.68,1,4,0.0,0.0,5,34,0.14705882352941177,4,1.0,0,0.0,0.0
2236,@BriefcaseMike And she aint a lady. Anyone who would sexually associate with that faff headed twat while he has cheated again &amp; again is no lady. Plus I've seen donkeys with smaller teeth. Shemay not even be human,HOF,1,and she aint a lady anyone who would sexually associate with that faff headed that while he has cheated again &amp again is no lady plus i've seen donkeys with smaller teeth shemay not even be human,9.93,2,38,0.0,0.0,7,217,0.03225806451612903,35,0.9210526315789473,0,0.0,0.0
2237,OK don't be mad if we say #chineseVirus or #chineseRocket it is the same thing. STOP destroying us pleaseð¤¬,NOT,0,ok do not be mad if we say or it is the same thing stop destroying us please,8.26,1,19,0.10526315789473684,0.0,8,109,0.07339449541284404,19,1.0,0,0.0,0.0
2238,@lyfeisacomedy Spring was a bitch around here this year,HOF,1,spring was a bitch around here this year,7.59,1,9,0.0,0.0,1,55,0.01818181818181818,9,1.0,0,0.0,0.0
2239,Ropey Rampage was the moment in my rental of Donkey Kong Country (three days of delights from Blockbuster Video) that I ran to show my parents what the Super Nintendo was producing on the television.  That was the day they lost their son. https://t.co/RVrhe17FhN,NOT,0,rope rampage was the moment in my rental of donkey kong country (three days of delights from blockbuster video) that i ran to show my parents what the super nintendo was producing on the television that was the day they lost their son,11.92,0,44,0.022727272727272728,0.0,15,262,0.05725190839694656,37,0.8409090909090909,1,0.0,0.0
2240,Beware this is a false account. People are trying to target her.  #BengalBurning  #BengalViolence https://t.co/bfxybjrGqn,NOT,0,beware this is a false account people are trying to target her,13.48,0,15,0.0,0.0,7,121,0.05785123966942149,15,1.0,1,0.0,0.0
2241,"Cuz I know that kind of person,. .🤮..  (if we should talk of him in these terms) Doesn't have what a man has to have between his legs I know for sure that he won't do nothing..... Because if I want to confront me, I live at San Pascual 206 Did you hear me motherfucker???🤬🤬🤬🤬 https://t.co/qqpOB913C5",HOF,1,cup i know that kind of person (if we should talk of him in these terms) does not have what a man has to have between his legs i know for sure that he will not do nothing because if i want to confront me i live at san pascal did you hear me motherfucker,8.41,0,56,0.07142857142857142,0.0,13,299,0.043478260869565216,48,0.8571428571428571,1,0.0,0.05357142857142857
2242,"Side effects from #CovidVaccine number 2. Am mega tired, right arm is very sore and it hurts to move it, slept badly, no energy at all and a slight cough. Not too bad compared to others so I'm not actually complaining x https://t.co/BU2QsReQoa",NOT,0,side effects from number am mega tired right arm is very sore and it hurts to move it slept badly no energy at all and a slight cough not too bad compared to others so i'm not actually complaining x,10.22,0,43,0.0,0.0,11,243,0.04526748971193416,41,0.9534883720930233,1,0.0,0.0
2243,People dying without any medical treatment and oxygen is happening only in India. Shame #ModiKaVaccineJumla,HOF,1,people dying without any medical treatment and oxygen is happening only in india shame,10.7,0,15,0.0,0.0,7,107,0.06542056074766354,15,1.0,0,0.0,0.0
2244,"@VMBJP @BJP4Bengal @BJP4India @narendramodi @JPNadda @AmitShah @DilipGhoshBJP @RahulSinhaBJP And you're the govt?!?! Stop thinking about world media, liberal gangs or any optics whatsoever and ACT NOW already.  If this is what a person at your level is facing then shudder to think the plight of common people in Bengal. #BengalBurning",NOT,0,and you are the govt stop thinking about world media liberal gangs or any optics whatsoever and act now already if this is what a person at your level is facing then shudder to think the plight of common people in bengal,11.19,1,50,0.06,0.0,40,335,0.11940298507462686,48,0.96,0,0.04,0.04
2245,@VIVAcoid The fence - hopping group argues for #tolerance is the mixing of one religious activity with another. Dear Admin don't be stupid. Stop raising divisive content and centering Islam. Stop #islamophobia,HOF,1,the fence hopping group argues for is the mixing of one religious activity with another dear admin do not be stupid stop raising divisive content and centering islam stop,11.79,0,32,0.0,0.0,10,209,0.04784688995215311,31,0.96875,0,0.0,0.0
2246,Even urban naxals have started feeling restless by the sheer brutality of the TMC jihadis. #CruelMamata #BengalViolence #BengalBurning https://t.co/jVk993I3M8,NOT,0,even urban naxals have started feeling restless by the sheer brutality of the tmc jihadist,17.88,0,19,0.05263157894736842,0.0,13,158,0.08227848101265822,18,0.9473684210526315,1,0.0,0.0
2247,#KanganaRanaut after her violent tweets and ban on #twitter now plays the card of Racial discrimination of white vs brown in #Instagram This girl is a psycho and needs urgent mental help. #Kanganasuspended #Restorekangana #ResignModi #BengalBurning,HOF,1,after her violent tweets and ban on now plays the card of racial discrimination of white vs brown in this girl is a psycho and needs urgent mental help,13.32,2,36,0.0,0.0,11,248,0.04435483870967742,34,0.9444444444444444,0,0.0,0.0
2248,Welcome to a country🇮🇳.. Mostly known for its democracy but its only know by this word...ohh actually it’s just word which proves worst in India .. #ResignPMmodi #letseducateindia #SaveIndia https://t.co/yqebUUimMG,HOF,1,welcome to a country mostly known for its democracy but its only know by this word oh actually its just word which proves worst in india,11.43,0,30,0.0,0.0,12,214,0.056074766355140186,29,0.9666666666666667,1,0.0,0.0
2249,A heartbreaking piece on what’s happening in India by @samee_kat which is also an action guide on how you can help out! @WeAreTheTempest  #IndiaCovidCrisis   https://t.co/1ji6kKBaUW,NOT,0,a heartbreaking piece on whats happening in india by which is also an action guide on how you can help out,12.46,0,25,0.04,0.0,13,181,0.0718232044198895,24,0.96,1,0.04,0.0
2250,"In 4 months ...almost 4,000 ppl have died from #CovidVaccine according to https://t.co/TWucKPivzS #Tucker That’s more deaths than all vaccines combined. 💉 https://t.co/O6DdPU9Lyy",NOT,0,in months almost ppl have died from according to thats more deaths than all vaccines combined syringe,15.76,1,23,0.0,0.0,15,178,0.08426966292134831,23,1.0,2,0.0,0.0
